Time_Index,Load_MW_z1,Load_MW_z2
4787,1058,885.7
4788,1331.1,1278.1
4789,1002.8,824.2
4790,984.3,801.9
4791,1229.4,1160.6
4792,1097.3,1012.1
4793,716.3,528.6
4794,922.2,835.1
4795,893.7,801.7
4796,1170.4,1187.8
4797,855,753.8
4798,859.9,760.7
4799,1011.5,973.2
4800,990.5,952.3
4801,894.1,819.5
4802,876.3,798.9
4803,915,856.7
4804,908.7,850
4805,782.1,676.4
4806,719.5,593.3
4807,688.7,544.8
4808,650.8,473.8
4809,925.4,838.1
4810,1206.3,1218.3
4811,1046.5,997.3
4812,952.4,872
4813,935.7,853
4814,1109.7,1095.5
4815,1072,1043.3
4816,1105.5,1091.6
4817,1004.5,960
4818,1121.8,1124.6
4819,1130.1,1133.6
4820,1103,1098.6
4821,947.5,881.9
4822,661.3,481.3
4823,607.5,405
4824,604.2,402.4
4825,609.1,405.8
4826,610.4,406.4
4827,609.6,405.8
4828,610.3,406.2
4829,605.6,402.9
4830,597.2,396.8
4831,599.4,398.9
4832,610.3,407.1
4833,617.3,413.9
4834,622.8,417.8
4835,625.3,419.2
4836,617.5,412.7
4837,972,908.3
4838,762.4,620.7
4839,864.5,760.3
4840,781.2,646.1
4841,1037.5,1002.8
4842,1131.3,1133.4
4843,1139.2,1144.6
4844,1059,1035.4
4845,910.2,834
4846,973.1,919.1
4847,630,449.2
4848,573.2,378.2
4849,569.1,374.9
4850,563.6,370.5
4851,562.7,369.8
4852,564.3,371
4853,564.8,371.4
4854,577.6,381.3
4855,740.3,559.9
4856,931,761.2
4857,1095.9,969.7
4858,1221.6,1132.4
4859,1183.1,1070.9
4860,983.9,807.4
4861,1057.7,900.9
4862,989.2,804.2
4863,906.3,695.9
4864,1130.7,1037.3
4865,1223,1215
4866,1688.2,1878.6
4867,1284.3,1326
4868,785.8,642.3
4869,712.8,547.2
4870,746,600
4871,874.5,780.2
4872,723.6,579.9
4873,580.2,383.3
4874,576.8,380.5
4875,583,385.3
4876,586.7,388.2
4877,589.8,390.6
4878,606.5,404.8
4879,912.6,774.2
4880,1218.5,1133.5
4881,1437.2,1416.3
4882,1171.1,1041
4883,1027,835
4884,1193.5,1076
4885,1269.7,1173.8
4886,1210.5,1091.4
4887,1180,1058.8
4888,1074.8,948.5
4889,1267.3,1269.7
4890,1080.2,1039
4891,860.6,742.4
4892,868.2,755.8
4893,719.1,550.4
4894,614.8,410.7
4895,691.9,523.9
4896,645.2,468.2
4897,586,387.8
4898,577.7,381.2
4899,576.6,380.4
4900,587.7,389
4901,591.4,391.9
4902,605.5,404.1
4903,770.7,586.3
4904,836.6,616.3
4905,813.5,563.2
4906,889.3,656.2
4907,974.8,767.7
4908,1005.2,825.8
4909,844.7,602.5
4910,916.5,703.7
4911,843.7,613
4912,894.5,713.3
4913,797.1,631
4914,1454,1563.9
4915,1480.4,1608.3
4916,990.1,934.7
4917,816.1,694
4918,902.5,817
4919,836.3,731.2
4920,572.7,377.8
4921,571.8,376.9
4922,567.5,373.4
4923,565.6,372
4924,570.4,375.7
4925,571.4,376.6
4926,585.5,388.7
4927,662.2,448.9
4928,937.2,766.8
4929,1128.7,1009
4930,930.9,723.1
4931,824.1,571.1
4932,806,557.1
4933,819.7,567.6
4934,816.3,564.9
4935,799.1,551.7
4936,933.4,770.6
4937,1260.1,1271.9
4938,1343.3,1412.1
4939,1117,1107.4
4940,1197.9,1224.6
4941,1227.9,1265.5
4942,1051.9,1026.9
4943,766.3,640.5
4944,687.7,540.6
4945,565.1,371.7
4946,563,369.9
4947,563.1,370
4948,565.3,371.8
4949,562.9,370.1
4950,575.3,380.9
4951,643.8,434.8
4952,750.4,523.3
4953,784.1,540.7
4954,899.4,691
4955,802.5,554.5
4956,882.4,676.4
4957,964,786.5
4958,1064.7,925.7
4959,1207.5,1141.9
4960,994,876.9
4961,1012.4,938
4962,877.3,777.7
4963,774.2,640.7
4964,1051,1023.2
4965,1093.7,1085.2
4966,865.6,772.3
4967,910.1,837.1
4968,1204.9,1247.6
4969,1160.6,1186.7
4970,973,932.7
4971,952.8,909
4972,946.9,901.4
4973,779.9,670.1
4974,873.9,803.4
4975,918.4,861.9
4976,903.4,820.7
4977,948.9,870.7
4978,820.9,692.1
4979,804.4,664.3
4980,937,847
4981,962.4,879.7
4982,1008.8,948.7
4983,1260.8,1299.5
4984,1414.1,1516.4
4985,1608.1,1789.6
4986,1167.4,1190.6
4987,598.5,414
4988,702.2,558.8
4989,631,457.2
4990,720.5,572.3
4991,819.1,702.5
4992,938.3,869.9
4993,793.2,667.3
4994,773.6,639.8
4995,772.9,639.4
4996,770.4,637.2
4997,749,608.8
4998,595.4,403.3
4999,580.9,384.7
5000,629.3,448.7
5001,650.8,474.5
5002,604.3,403.6
5003,609.6,407.1
5004,606.5,404.3
5005,645,460.7
5006,834.6,722.1
5007,744,596.3
5008,600.7,399.7
5009,598.3,398.1
5010,831.3,720
5011,876.1,781
5012,846.2,738.5
5013,861.7,759
5014,964,900.9
5015,787.6,659.1
5016,674.5,513.6
5017,574.2,378.8
5018,571.2,376.3
5019,565.9,372.3
5020,565.9,372.2
5021,565.5,371.9
5022,573.4,378
5023,764.3,606.6
5024,1054.5,952
5025,812.3,596.8
5026,949.8,776.2
5027,928.1,738.9
5028,1016.8,869.5
5029,892.7,693.5
5030,781.6,538.4
5031,813.5,589.8
5032,903.7,740
5033,1209.8,1205.2
5034,1177.4,1180.7
5035,1119.4,1105.1
5036,936.5,855
5037,924.5,841.7
5038,996.6,948.1
5039,779.1,652.6
5040,662.9,503.9
5041,565.8,372.2
5042,561.9,369.1
5043,564.7,371.2
5044,570.9,376.2
5045,574.3,378.8
5046,627.8,448.2
5047,926.3,821
5048,1066.1,953.3
5049,1618.4,1690.9
5050,1214.4,1119.9
5051,1321.8,1263
5052,1042.5,888.7
5053,816.9,573.3
5054,805.6,556.7
5055,791.2,545.6
5056,792.7,573.9
5057,1106.2,1053.9
5058,1198.1,1205.4
5059,1313.8,1371.2
5060,994.4,932.5
5061,681.2,495.7
5062,701.8,531.6
5063,699.3,536.8
5064,673,508.9
5065,813.7,704.8
5066,715.1,574
5067,569.8,375.1
5068,756.8,626.4
5069,598.3,405
5070,594.6,395.7
5071,658.6,446.1
5072,882.6,697.8
5073,1444.3,1448.8
5074,1132.3,1010.2
5075,947.3,750.3
5076,967.1,788.3
5077,1071.5,930.4
5078,1066.6,926.8
5079,1180.2,1094.1
5080,1065.2,960.8
5081,906.3,783
5082,970.4,888.6
5083,1358.2,1428.6
5084,917.2,828.4
5085,783.4,642
5086,655.9,469.3
5087,776.6,643
5088,837.1,729.8
5089,642.2,457.9
5090,737.3,592.1
5091,591,391.4
5092,588.2,389.4
5093,585.5,387.4
5094,636.1,454.5
5095,953.9,860.4
5096,919.7,761.5
5097,1135.1,1037
5098,1137.3,1028
5099,1071.6,934.6
5100,976.4,811.1
5101,944.5,759.6
5102,917.9,723.9
5103,919.1,732.8
5104,1034.6,917.4
5105,893.2,766.1
5106,1086.7,1057.2
5107,1442.1,1553.8
5108,1131.8,1128
5109,890.8,790.3
5110,761.2,617.7
5111,636.8,453.7
5112,749.8,621.7
5113,791.3,680.7
5114,885.1,812.7
5115,654.3,493.8
5116,566.3,372.6
5117,565.5,372
5118,670.3,508
5119,738.6,568.9
5120,862.4,690.3
5121,1309.7,1283.3
5122,1493.5,1529
5123,937.7,757.7
5124,759.4,521.3
5125,765.2,525.8
5126,764.3,525
5127,744,509.4
5128,707.8,481.7
5129,844.9,702.4
5130,996.3,927.6
5131,1103.7,1078
5132,649,452.4
5133,613.1,409.2
5134,610.6,407.5
5135,743.7,598.3
5136,575.9,380.3
5137,568.2,374.1
5138,560.5,368
5139,557.7,365.9
5140,559.4,367.3
5141,561.9,369.3
5142,555.1,365.4
5143,564.9,374.3
5144,597.3,398
5145,610.8,407.8
5146,810.9,677
5147,1177,1179.1
5148,1000.3,935.4
5149,653.3,455.6
5150,624.9,418.1
5151,623.3,416.8
5152,767.3,616.2
5153,661.7,473
5154,883.8,786.7
5155,734,589.6
5156,638.5,455.8
5157,873.8,777
5158,1099.9,1080.6
5159,978.2,912.4
5160,819.6,706.6
5161,738.1,599.3
5162,586.4,395.8
5163,567.9,373.8
5164,741.4,614.4
5165,585.4,395.2
5166,560.2,368.4
5167,616.8,447.1
5168,571.2,377.1
5169,581,386.1
5170,592.9,394.9
5171,595.3,396.2
5172,897.3,814.2
5173,1211.6,1246.7
5174,1428.8,1547.7
5175,1043.9,1023.7
5176,829.2,728
5177,696.6,548.9
5178,778.6,660.3
5179,855.4,764.5
5180,997.6,955.3
5181,908.9,828.8
5182,592.7,393.5
5183,600,399.1
5184,579.9,383.3
5185,747.7,619.6
5186,759.2,636
5187,575.6,387.6
5188,560.9,368.4
5189,563.6,370.5
5190,708.3,562.7
5191,967.4,885.5
5192,1082.4,991.6
5193,1528.1,1582.3
5194,1343.3,1318
5195,1123.9,1011.6
5196,980.2,821.3
5197,1076.3,950.2
5198,910.2,718.3
5199,869.6,667.1
5200,723.7,493.6
5201,984.3,898.8
5202,1166.5,1173.1
5203,1164.9,1178.5
5204,945.8,875.2
5205,827.2,708.3
5206,941.2,873.2
5207,775.6,650.1
5208,699.7,558.1
5209,564.6,371.3
5210,561.4,368.7
5211,559.5,367.3
5212,564.4,371.2
5213,563.1,370.2
5214,567.1,374.6
5215,804.6,666
5216,1264.7,1241.6
5217,1052.8,926.7
5218,954.7,779.8
5219,1061.3,923.4
5220,1025.1,884.5
5221,977.1,813.6
5222,773.3,531.9
5223,1067.9,946.8
5224,964.5,828.9
5225,976,890.8
5226,795.2,663.8
5227,1183.1,1205.8
5228,1256.4,1304.6
5229,1161.3,1162.6
5230,644.5,462.8
5231,1118.4,1128.2
5232,1071.9,1073.5
5233,709.2,574.4
5234,555.8,364.4
5235,552.6,362
5236,556.4,365
5237,558,366.3
5238,568.6,375.7
5239,676.9,487.3
5240,914.1,757
5241,1040.1,906.1
5242,918.8,732.8
5243,1059.2,921.1
5244,1046.6,911.5
5245,1119,1006.3
5246,773.7,532.2
5247,760.6,522.1
5248,721.4,492.1
5249,936.7,826.5
5250,1098.1,1060.2
5251,1011.5,941.8
5252,763.3,605.4
5253,823.1,685.8
5254,633.4,432.8
5255,643.9,460
5256,604.6,410.2
5257,601.9,399.9
5258,600.5,398.6
5259,597.2,396.2
5260,597.9,396.8
5261,594.9,394.6
5262,597.4,397.9
5263,650.9,440.3
5264,737.6,505.7
5265,858.9,652.2
5266,1013.4,858.6
5267,1049.2,906.1
5268,1138.8,1040.9
5269,1017.7,868.6
5270,933.3,751
5271,954.2,786
5272,1003.5,878.8
5273,970.4,877
5274,884.7,783.4
5275,1529.3,1675.8
5276,861.2,750
5277,1095.2,1063.2
5278,1439.4,1548.1
5279,1125.4,1123.6
5280,898.2,817.7
5281,755.5,621.4
5282,625.3,444.7
5283,581.2,383.9
5284,582.3,384.9
5285,582.3,385
5286,602.2,401.5
5287,657.5,445.3
5288,824.4,626.4
5289,863.8,663.2
5290,772.5,531.7
5291,782.5,539.1
5292,769,528.7
5293,1197.8,1116.3
5294,1081.2,955.4
5295,980.5,829.9
5296,949.2,808.5
5297,1183.8,1169.4
5298,1452.3,1554.9
5299,1233.8,1257.5
5300,981.1,912
5301,930.4,842.1
5302,893.7,792.8
5303,766.7,625.1
5304,716.9,569.7
5305,595.8,403.1
5306,577.2,380.8
5307,575.8,379.8
5308,573.8,378.3
5309,573.5,378.2
5310,565.4,373.3
5311,569.9,378.1
5312,595.7,396.8
5313,612.5,409.1
5314,814.8,680.1
5315,897.2,795.3
5316,821.9,692.7
5317,668.5,486.7
5318,611.2,407.8
5319,807.7,681.7
5320,781.3,646.3
5321,1339.2,1418.7
5322,1171.3,1190.5
5323,845.2,744.6
5324,1163.9,1180.7
5325,1486.7,1620.9
5326,1323.2,1393.8
5327,977.4,921.1
5328,622.7,445.2
5329,569.3,375.2
5330,561.4,368.8
5331,556.6,365.2
5332,558.5,366.5
5333,569.5,375.2
5334,565.1,372.2
5335,569,375.5
5336,584.6,387.3
5337,682.8,517.3
5338,825.4,708.5
5339,927.3,847.8
5340,767,627.7
5341,810.6,685.1
5342,877.7,780.2
5343,1089.6,1080.2
5344,861.8,766.1
5345,1183.9,1214.5
5346,999.7,959.7
5347,959.6,903.4
5348,675,511
5349,965.4,910.6
5350,685.8,525.6
5351,585.3,387.8
5352,749.4,621.6
5353,665.2,508.8
5354,740.3,614.3
5355,735.1,609.3
5356,611.4,438.7
5357,563.6,370.5
5358,578.4,381.8
5359,823.1,678.1
5360,1144,1059.7
5361,1303.1,1253.8
5362,1006.2,834.5
5363,989.8,807.6
5364,897.8,688.5
5365,1045.3,884.8
5366,1052.7,889.5
5367,1170,1058.6
5368,1285.4,1246.6
5369,1163.4,1131
5370,1519.9,1646.4
5371,1854.7,2117.6
5372,1392.5,1478.2
5373,1210.2,1216.1
5374,687.9,507.5
5375,600.4,399.6
5376,582,385
5377,714.1,567.1
5378,718.5,576.5
5379,577.1,380.8
5380,578.4,381.9
5381,580.8,383.7
5382,591.4,393.2
5383,792.2,629.8
5384,865.8,664.7
5385,801.3,554.8
5386,864.5,630.3
5387,1156.9,1025.2
5388,1169.3,1053.8
5389,1473.6,1467.2
5390,1056.7,890.1
5391,814,564.3
5392,1029.7,898
5393,1036.7,957.9
5394,1301.5,1348.4
5395,1465.3,1580.3
5396,1402.8,1489.1
5397,1282.1,1310.1
5398,997.3,932.6
5399,743.1,596.4
5400,625.8,445.1
5401,755.4,626
5402,749.6,620.3
5403,623.9,448.3
5404,570.6,375.9
5405,569.1,374.8
5406,579.7,384.2
5407,651.2,440.5
5408,880,695.9
5409,812.8,578.6
5410,892.6,678.9
5411,961.8,766
5412,855.4,630.8
5413,865.6,639
5414,805.8,557.8
5415,876.9,665.9
5416,883.3,705.2
5417,1302,1331.3
5418,1681,1874.4
5419,1253.4,1287.4
5420,1494.8,1615.3
5421,1062.7,1011.5
5422,1105.4,1087.8
5423,1006.2,964.4
5424,752.6,624.2
5425,755.4,625.3
5426,707.5,558
5427,577.1,380.8
5428,582.1,384.7
5429,585.2,387.1
5430,591.1,393
5431,661.7,448.5
5432,1090.5,973.2
5433,1224.9,1135.4
5434,1309,1244.3
5435,1157.4,1029.6
5436,902.2,693.4
5437,1233.8,1144.2
5438,1344.9,1295.8
5439,1132.9,1011.9
5440,1026,896
5441,1150.7,1121.9
5442,1282.9,1324.4
5443,994.4,921.6
5444,944,840.6
5445,972.7,870.4
5446,987.2,911.7
5447,871.2,767.9
5448,1126.5,1126.4
5449,999.2,951.7
5450,601.2,407
5451,586.3,387.9
5452,584.9,386.9
5453,587.1,388.6
5454,606.9,405.1
5455,669.4,454.5
5456,910.8,727.6
5457,1191.9,1092.7
5458,831.2,584.6
5459,838.5,590
5460,940,740.9
5461,1059.3,902.7
5462,996,817.3
5463,1010.3,855.1
5464,1050.9,941.6
5465,892.8,766.5
5466,1350.8,1422
5467,1615.3,1794
5468,1501.3,1636.9
5469,881.9,773
5470,702,531.4
5471,729.5,579.8
5472,639.7,463.5
5473,585.4,387.3
5474,756.5,626.4
5475,718.6,576.2
5476,574.5,378.9
5477,574.4,378.8
5478,567.8,375.1
5479,572.4,380
5480,638.7,456.5
5481,809.7,676.5
5482,824.8,693.2
5483,630.3,422.6
5484,727.5,559.1
5485,823.5,695.1
5486,671.8,488.7
5487,623.3,424.7
5488,745.1,598.1
5489,945.2,879.5
5490,1191.6,1219.3
5491,1285.5,1342.6
5492,911.2,823.1
5493,788.6,651
5494,913.6,828.2
5495,883.1,794.4
5496,755.8,626.5
5497,671.8,509.9
5498,575.9,379.9
5499,570.7,376
5500,568.3,374
5501,568.2,374.2
5502,560.7,368.8
5503,559.6,368.3
5504,572.3,377.9
5505,644.6,469.8
5506,599.8,400.1
5507,604.3,403.6
5508,914.6,830.1
5509,992,940.1
5510,719.3,568.2
5511,589.9,391.2
5512,591,392.3
5513,592,393.2
5514,1118.1,1119.9
5515,1152.3,1160.4
5516,1079.5,1060.7
5517,967.7,904.6
5518,972.7,915.1
5519,911,837.3
5520,686.1,534.4
5521,658.8,497.9
5522,667.4,511.5
5523,564.1,370.9
5524,569.3,374.8
5525,575.1,379.3
5526,590.7,391.3
5527,712.3,511.8
5528,1097,969.4
5529,1203.5,1086.4
5530,1022.1,822.6
5531,867.9,606
5532,1111.3,955.1
5533,1127.6,970.1
5534,868.5,605.9
5535,845.4,587.9
5536,920.7,726.2
5537,747.6,547.1
5538,1068.2,1008.6
5539,1424.8,1503.3
5540,1180.4,1163.4
5541,1007.4,916.6
5542,944.7,848.2
5543,747.1,592.8
5544,775.2,641.5
5545,736.6,588
5546,594.5,394.1
5547,600,398.3
5548,600.5,398.9
5549,608.8,405.2
5550,624.4,418.6
5551,1025.1,924.3
5552,1381.7,1340
5553,1375.8,1303.4
5554,950.8,703.2
5555,920.3,646
5556,896.5,627.7
5557,916,642.9
5558,1009.3,767.3
5559,1076.3,873.3
5560,1231.1,1134.2
5561,1711.2,1859.9
5562,1605.9,1747.7
5563,1233.3,1239.4
5564,905.1,773.2
5565,863.1,709.1
5566,1033.5,969.4
5567,991.9,930
5568,696,534.4
5569,731.8,587.4
5570,582.6,384.9
5571,578.5,381.9
5572,576.3,380.3
5573,576.6,380.6
5574,636.9,455.3
5575,868.7,723.3
5576,1206.6,1116.1
5577,1239.6,1136.5
5578,1534.3,1529.5
5579,1220.7,1086.2
5580,902,663.7
5581,1140.5,984.7
5582,887.6,636.2
5583,1065.2,890.8
5584,1038.2,893.4
5585,1336.4,1367.9
5586,1560.8,1707.3
5587,1466.3,1584
5588,1338,1394.3
5589,1207.2,1201.5
5590,772.1,626.6
5591,591.1,392.4
5592,575.2,379.8
5593,573.4,378.1
5594,573.2,377.7
5595,570.9,376
5596,571.6,376.6
5597,575.7,379.8
5598,593.6,394.9
5599,1209,1192
5600,1205,1111.9
5601,1752.4,1842.4
5602,1026.9,829.5
5603,872.7,608.6
5604,840.9,584.1
5605,857.3,597.1
5606,865.2,602.9
5607,983.4,773.8
5608,966.8,788.6
5609,1222.8,1204.5
5610,1439.4,1526.8
5611,1237.9,1247.7
5612,822.9,655.4
5613,1030.5,926.5
5614,1164.4,1143.2
5615,688,507.9
5616,784.1,654.6
5617,940.1,875.7
5618,896,820.1
5619,926.1,864.2
5620,926.3,864
5621,887.8,803.7
5622,788.5,652.5
5623,1225.1,1205.4
5624,1007.9,837
5625,1007.4,808.5
5626,875.1,610.4
5627,880.6,614.4
5628,854,593.9
5629,1230.8,1106.8
5630,1165.3,1019.5
5631,1014.1,830.3
5632,966.2,803.2
5633,1198.2,1170.2
5634,1008.8,932.7
5635,885.8,768.9
5636,823.7,679.1
5637,791.7,632.5
5638,667.5,478.2
5639,696,534.7
5640,578.6,382.4
5641,571,376.2
5642,565.4,371.8
5643,560.2,367.8
5644,558.9,366.9
5645,560.6,368.3
5646,554.7,365.1
5647,564,373.6
5648,766.2,635.5
5649,969.4,898.7
5650,825.6,692.4
5651,748.1,582
5652,856.2,737.4
5653,1043.2,998.2
5654,996.3,934
5655,890.6,790.3
5656,824.6,704.5
5657,863.6,763
5658,1193.9,1218.7
5659,677.1,500.8
5660,614.3,410.1
5661,617.6,412.7
5662,695.1,526.5
5663,738.4,593.8
5664,816.4,708.4
5665,856.1,761.8
5666,753.4,622.2
5667,588.1,397.1
5668,571.5,376.5
5669,567.4,373.6
5670,558.3,367
5671,550.6,361.5
5672,558.8,367.6
5673,575.9,382.1
5674,646.7,471
5675,682.8,517.4
5676,657.6,478.2
5677,729.7,579.8
5678,914.2,836.3
5679,913.9,835
5680,839.1,730.8
5681,655.8,477.1
5682,596.2,396.7
5683,914,829
5684,988.6,928.6
5685,684.1,503.9
5686,610.2,406.9
5687,683.6,516.7
5688,763.9,632.8
5689,762.3,629.9
5690,633.6,455.3
5691,578.3,381.9
5692,582.9,385.2
5693,591.5,391.9
5694,608.5,404.9
5695,913.8,775.2
5696,1199.9,1090.9
5697,1345.8,1264.8
5698,1041.2,832.6
5699,1181.8,1022.4
5700,906.6,661.2
5701,1078.8,889.7
5702,882.7,615.9
5703,904.4,659.5
5704,1154.9,1048.4
5705,1570.5,1685.4
5706,1259.6,1278.6
5707,1334.2,1381.6
5708,995,903.7
5709,1121.1,1079.2
5710,1453.1,1560.5
5711,1025.2,984.2
5712,821.5,712.8
5713,644.2,467.3
5714,586.5,387.9
5715,590.5,391
5716,592.3,392.5
5717,601.1,399.3
5718,620.4,415.5
5719,755,546.5
5720,1061.1,889
5721,1383.9,1305.6
5722,1279.9,1146.4
5723,1076.7,851.7
5724,1003.5,770.5
5725,1039,805.6
5726,1122.6,916
5727,1108.7,912.5
5728,1139,1005.9
5729,1146.7,1087.6
5730,1588.4,1732.9
5731,1394.2,1469.8
5732,1123.1,1073.9
5733,1011.5,911.1
5734,955.4,863.2
5735,822.6,699.7
5736,960.9,907
5737,630.2,455.3
5738,569.2,374.7
5739,564.3,370.9
5740,565.9,372.3
5741,572.5,377.4
5742,598.3,398.5
5743,697.9,476.3
5744,1103.7,956.2
5745,1386.8,1322.2
5746,1245.7,1109.2
5747,1274.4,1140.3
5748,1133.5,968
5749,1334.3,1237.1
5750,940.6,693.5
5751,1044.7,847.7
5752,850.9,625.3
5753,1124.9,1071.1
5754,1463.5,1570.3
5755,1538.3,1678.3
5756,1170.3,1148.7
5757,1201.4,1185.5
5758,1151.7,1146.8
5759,902,818.7
5760,591.8,400.4
5761,573.5,378.1
5762,571.3,376.3
5763,571.2,376.2
5764,571.1,376.3
5765,575.2,379.5
5766,599.8,399.7
5767,696.8,475.5
5768,822.8,571
5769,1281.1,1181.1
5770,1220.9,1086.2
5771,1122.4,941.8
5772,1150.4,999.3
5773,1170.6,1014.8
5774,1035.7,823.8
5775,917.1,668.8
5776,982.7,800.9
5777,1043.4,950.8
5778,1105.9,1066.1
5779,1256.9,1276
5780,976.8,866.5
5781,843.3,673.8
5782,1201.9,1200.3
5783,962.6,889.9
5784,961.8,899.7
5785,955.6,894.5
5786,874.1,789.6
5787,584.1,394
5788,574.2,378.6
5789,587.4,388.9
5790,613.3,410
5791,707.6,483.7
5792,1003.5,817.9
5793,1204.6,1067
5794,1274.2,1148.1
5795,1137.6,954.3
5796,1223.4,1091.6
5797,1238.9,1104.8
5798,911.2,653.7
5799,861.8,607.6
5800,1213.5,1137.2
5801,1081.3,1007.4
5802,1472.7,1571.6
5803,958.4,866.2
5804,1283,1301.2
5805,1045.7,976.3
5806,950.1,866.4
5807,805.5,681
5808,1069.3,1054.7
5809,1034.9,1008.6
5810,1024,996.5
5811,750.6,622.1
5812,747.7,616.6
5813,658.9,493.9
5814,571.9,378.3
5815,579.4,385.4
5816,701.2,531.9
5817,698.7,509.9
5818,669.2,460.4
5819,708.7,517.5
5820,683.3,490
5821,848.3,721.3
5822,890.3,782.2
5823,823.2,694.1
5824,966.3,896.3
5825,1152.2,1160.5
5826,910.1,830.8
5827,689.4,529.5
5828,681.7,516
5829,694.3,533.2
5830,726.8,585.1
5831,632.3,459
5832,562.2,370.2
5833,651.1,491.6
5834,739.9,614.1
5835,708.6,567.3
5836,566.3,372.5
5837,565.4,372
5838,563.2,370.8
5839,556.3,365.8
5840,559.8,368.3
5841,574.2,380.9
5842,820.6,712.7
5843,689.9,529.5
5844,708.4,552.7
5845,902.4,819.9
5846,1269.5,1325.9
5847,1017.3,977.2
5848,1117.5,1115.7
5849,923.8,850.2
5850,948.3,886.4
5851,677.3,512.5
5852,939.2,863.2
5853,966.7,897.4
5854,979.5,921.2
5855,896.9,814.7
5856,602.5,408.5
5857,638.6,455.3
5858,602,407.8
5859,585.4,387.3
5860,585.9,387.6
5861,593.2,393.2
5862,615.8,410.5
5863,705.2,480
5864,1023,839.5
5865,1321.3,1230
5866,1132.3,958.8
5867,997.1,764.7
5868,912.8,666.4
5869,1255.8,1127.2
5870,1166.5,1004.5
5871,1413.3,1355.4
5872,1298.9,1243.3
5873,1018.9,923.7
5874,954.9,860.9
5875,1460.5,1559.9
5876,1300.5,1318.3
5877,959.2,852.3
5878,721.1,552.5
5879,776.1,642.1
5880,595.3,403
5881,580.5,383.5
5882,575.5,379.5
5883,576.4,380.2
5884,579.8,383
5885,580.9,383.9
5886,603.1,402.2
5887,961.9,839.9
5888,1408.2,1379.4
5889,1470.5,1439.3
5890,986.4,758.7
5891,899.3,629.6
5892,865.4,603.5
5893,933.2,682.9
5894,952.8,705.4
5895,1018.6,809.4
5896,940,748.2
5897,993.7,889.3
5898,1161.7,1149.2
5899,1722.8,1924
5900,1804.6,2016.1
5901,1353.4,1388
5902,1142.6,1121.1
5903,634.1,433.3
5904,602.2,400.5
5905,601.3,399.5
5906,600.5,398.7
5907,600.5,398.7
5908,594.2,394
5909,600.4,398.8
5910,634.7,426.4
5911,1130.1,1049.1
5912,1691.3,1746.2
5913,1368.8,1282.4
5914,1143.1,956.8
5915,1165.7,984.4
5916,1130.8,959.2
5917,1035,820.3
5918,1115.7,931.6
5919,986.3,765.7
5920,1252.5,1177.8
5921,1123.8,1066
5922,1660,1835.7
5923,1472.6,1575.7
5924,991.8,884.9
5925,1068.6,994.2
5926,875.3,759
5927,781.8,647
5928,765.4,634.1
5929,761.8,630.9
5930,759.9,627.1
5931,714.7,561.7
5932,597.9,396.8
5933,604.7,402.1
5934,632.1,424.4
5935,833.2,642.1
5936,1079.4,903.5
5937,1295.9,1180.8
5938,1000.9,763.6
5939,981.9,729.5
5940,1073.1,873
5941,1102.5,902.1
5942,1201.2,1041
5943,1331.3,1235.3
5944,1519.1,1537.7
5945,1604,1721.3
5946,1196.3,1186.9
5947,952.8,847.9
5948,1567.7,1670
5949,1445.3,1506.9
5950,1341.8,1395.8
5951,1173.1,1183
5952,897.5,812.1
5953,663.7,490
5954,582.3,384.7
5955,577.8,381.3
5956,576.2,380.2
5957,582.6,385.1
5958,609.1,406.8
5959,836,663.5
5960,979.3,788.3
5961,1149.8,1000.7
5962,1142.2,979.7
5963,1161.3,1000.8
5964,1094.5,929.3
5965,1007.9,803.3
5966,945.4,720.8
5967,1052.2,889.1
5968,1071.6,959.3
5969,1299.7,1321.1
5970,1198.7,1206
5971,968.2,888
5972,751.9,569.7
5973,882.5,751.2
5974,740.7,575.5
5975,699.5,529.2
5976,770.1,637.6
5977,864.6,767.3
5978,598.3,404.8
5979,578,381.4
5980,579.6,382.8
5981,578.6,382.1
5982,623.3,444.8
5983,606.1,413.8
5984,631.7,424.4
5985,665.6,450.8
5986,726.7,525.4
5987,693.5,480.5
5988,667.5,452.6
5989,750.5,569.7
5990,1010.4,932
5991,1128.2,1097.5
5992,1070.1,1023.4
5993,995.2,928.9
5994,814.9,687.6
5995,623.7,425.6
5996,619.6,414.2
5997,1026.9,977.9
5998,1093.9,1076.1
5999,600.3,399.5
6000,587.5,389.5
6001,585.3,387.4
6002,580.9,383.7
6003,588.4,389.6
6004,586.4,387.9
6005,582.6,385.3
6006,573.6,378.8
6007,562.6,370.6
6008,668.5,513.6
6009,588.8,392.1
6010,734.8,585.9
6011,879.5,785.5
6012,967.2,905.2
6013,1068.6,1047.5
6014,1001.1,956.5
6015,986.3,938.5
6016,780.2,652.8
6017,1335.6,1418.8
6018,1152.8,1168.1
6019,1121.1,1125.3
6020,1204.9,1230.9
6021,1118.1,1111.3
6022,904.7,825.2
6023,638.3,463.4
6024,575.9,380.2
6025,579.5,382.9
6026,577.5,381.2
6027,575.3,379.6
6028,576.6,380.4
6029,581.8,384.4
6030,612.4,408.1
6031,752.8,543.6
6032,1022.1,838.2
6033,1146.7,988.7
6034,1092.3,901.9
6035,907.8,637.9
6036,877.6,615
6037,998.6,769.7
6038,895.9,628.6
6039,1034.9,831.7
