Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
1013,391.1,178.72,127.92
1014,403.1,184.24,131.88
1015,422.55,193.12,138.24
1016,444.1,202.96,145.32
1017,474.45,216.8,155.16
1018,496.3,226.8,162.36
1019,507.1,231.68,165.96
1020,509.45,232.8,166.68
1021,507.3,231.84,165.96
1022,501.8,229.28,164.16
1023,496.3,226.8,162.36
1024,499.05,228,163.32
1025,520.2,237.68,170.16
1026,568.45,259.76,186
1027,587.9,268.64,192.36
1028,577.8,264.08,189
1029,557.6,254.8,182.4
1030,524.2,239.52,171.48
1031,486.1,222.08,159
1032,449.9,205.52,147.12
1033,425.25,194.32,139.2
1034,413.25,188.8,135.12
1035,408.4,186.64,133.68
1036,409.45,187.12,133.92
1037,421.4,192.56,137.88
1038,457.35,208.96,149.64
1039,522.95,238.96,171.12
1040,554.95,253.6,181.68
1041,557.4,254.72,182.4
1042,554.05,253.2,181.2
1043,550.75,251.68,180.24
1044,545.85,249.44,178.68
1045,535.5,244.72,175.2
1046,527.45,241.04,172.68
1047,517.95,236.64,169.44
1048,514.5,235.12,168.36
1049,526.8,240.72,172.32
1050,570.15,260.48,186.6
1051,588.2,268.8,192.48
1052,577.2,263.68,188.88
1053,556.65,254.4,182.16
1054,521.05,238.08,170.52
1055,474.2,216.72,155.16
1056,431.7,197.2,141.24
1057,404.5,184.8,132.36
1058,390.55,178.48,127.8
1059,385.45,176.16,126.12
1060,385.35,176.08,126
1061,397.15,181.52,129.96
1062,434,198.32,141.96
1063,501.15,229.04,164.04
1064,532.95,243.52,174.48
1065,535.05,244.48,175.08
1066,533.4,243.68,174.48
1067,532.4,243.28,174.24
1068,527.8,241.2,172.68
1069,521.7,238.4,170.76
1070,517.05,236.24,169.2
1071,511.25,233.6,167.28
1072,508.45,232.32,166.32
1073,519.15,237.2,169.8
1074,559.2,255.52,183
1075,574.4,262.48,187.92
1076,559.85,255.84,183.12
1077,538.1,245.84,176.04
1078,502.8,229.76,164.52
1079,456.7,208.72,149.4
1080,415.9,190,136.08
1081,388.15,177.36,126.96
1082,373.3,170.56,122.16
1083,366.1,167.28,119.76
1084,365.35,166.96,119.52
1085,375.5,171.52,122.88
1086,412.6,188.56,135
1087,479.05,218.88,156.72
1088,514.55,235.12,168.36
1089,521.55,238.32,170.64
1090,523.25,239.12,171.24
1091,524.75,239.76,171.72
1092,522.45,238.72,170.88
1093,516.2,235.92,168.96
1094,513.3,234.56,167.88
1095,507.45,231.92,165.96
1096,505.5,230.96,165.36
1097,517.95,236.72,169.56
1098,554.95,253.6,181.56
1099,567.75,259.44,185.76
1100,554.4,253.36,181.44
1101,531.8,242.96,174
1102,496.35,226.8,162.36
1103,449.65,205.52,147.12
1104,407.1,186,133.2
1105,381.25,174.24,124.8
1106,367.6,167.92,120.24
1107,362.35,165.52,118.56
1108,364.85,166.72,119.28
1109,376.6,172.08,123.24
1110,415.7,189.92,135.96
1111,482.05,220.32,157.68
1112,514.35,235.04,168.36
1113,518.5,236.88,169.68
1114,519.25,237.28,169.92
1115,518.25,236.8,169.56
1116,515.5,235.6,168.6
1117,512.35,234.08,167.64
1118,512.2,234,167.64
1119,508.4,232.32,166.32
1120,510.2,233.2,166.92
1121,528.6,241.6,172.92
1122,562.95,257.28,184.2
1123,570.3,260.56,186.6
1124,556.05,254.08,181.92
1125,533.95,244,174.72
1126,498.3,227.68,162.96
1127,451.25,206.24,147.72
1128,409.35,187.04,133.92
1129,380.55,173.92,124.56
1130,364.2,166.4,119.16
1131,355.5,162.48,116.28
1132,354.1,161.84,115.8
1133,363.3,166,118.8
1134,397.05,181.44,129.96
1135,459.5,210,150.36
1136,496.75,226.96,162.48
1137,507.25,231.76,165.96
1138,509.95,233.04,166.8
1139,510.65,233.36,167.16
1140,506.75,231.6,165.84
1141,498.2,227.6,162.96
1142,492.1,224.88,161.04
1143,483.85,221.12,158.28
1144,479.4,219.12,156.96
1145,487.85,222.88,159.6
1146,521.15,238.08,170.52
1147,536.6,245.2,175.56
1148,523.25,239.12,171.24
1149,505.6,231.04,165.36
1150,480.4,219.52,157.2
1151,445.1,203.44,145.68
1152,408.45,186.64,133.68
1153,381.3,174.24,124.8
1154,365.95,167.2,119.76
1155,358.75,163.92,117.36
1156,355.75,162.56,116.28
1157,359.4,164.24,117.6
1158,374.65,171.2,122.52
1159,398.55,182.16,130.32
1160,424.35,193.92,138.84
1161,452.7,206.88,148.08
1162,468.9,214.32,153.36
1163,473.75,216.48,155.04
1164,469.85,214.72,153.72
1165,460.65,210.48,150.72
1166,449.35,205.36,147
1167,442.3,202.08,144.72
1168,442.75,202.32,144.84
1169,457.8,209.12,149.76
1170,494.95,226.16,161.88
1171,510.15,233.12,166.92
1172,496.75,227.04,162.48
1173,481.25,219.92,157.44
1174,459,209.76,150.24
1175,429.05,196.08,140.4
1176,398.55,182.16,130.32
1177,374.5,171.04,122.52
1178,360.5,164.72,117.96
1179,352.95,161.28,115.44
1180,350.55,160.24,114.72
1181,353.5,161.52,115.68
1182,364.65,166.64,119.28
1183,380.45,173.84,124.44
1184,400.6,183.04,131.04
1185,426.9,195.12,139.68
1186,445,203.36,145.56
1187,451.7,206.4,147.84
1188,452.7,206.8,148.08
1189,447.65,204.56,146.52
1190,439.05,200.64,143.64
1191,431.25,197.04,141.12
1192,430.55,196.72,140.88
1193,445.85,203.76,145.92
1194,488.75,223.28,159.84
1195,514.75,235.2,168.36
1196,503.8,230.24,164.76
1197,487.8,222.88,159.6
1198,462.55,211.36,151.32
1199,431,196.96,141
1200,400.2,182.88,130.92
1201,379.55,173.44,124.2
1202,367.45,167.92,120.24
1203,360.5,164.72,117.96
1204,361.65,165.28,118.32
1205,371.4,169.68,121.56
1206,398.05,181.92,130.2
1207,437.2,199.76,143.04
1208,467.35,213.6,152.88
1209,491.4,224.56,160.8
1210,506.45,231.44,165.72
1211,513.15,234.48,167.88
1212,511.4,233.68,167.28
1213,503.1,229.92,164.64
1214,494.1,225.76,161.76
1215,486.9,222.48,159.36
1216,484.8,221.52,158.64
1217,499.5,228.24,163.44
1218,543.1,248.16,177.72
1219,565.9,258.56,185.16
1220,552,252.24,180.6
1221,530.75,242.48,173.64
1222,498.1,227.6,162.96
1223,456.4,208.56,149.28
1224,418.6,191.28,136.92
1225,394.4,180.24,129
1226,382,174.56,124.92
1227,377.25,172.32,123.48
1228,379.25,173.28,124.08
1229,391.55,178.88,128.16
1230,427.05,195.12,139.8
1231,482.55,220.48,157.92
1232,514.55,235.12,168.36
1233,524.55,239.68,171.6
1234,524.05,239.44,171.36
1235,522.75,238.88,171
1236,517.55,236.48,169.32
1237,509.55,232.8,166.68
1238,505.5,231.04,165.36
1239,501.95,229.36,164.16
1240,502.1,229.44,164.28
1241,516.9,236.16,169.08
1242,556.15,254.08,181.92
1243,570.9,260.8,186.84
1244,554.85,253.52,181.56
1245,530.05,242.16,173.4
1246,494.25,225.84,161.76
1247,448.4,204.88,146.64
1248,407.65,186.32,133.32
1249,379.95,173.6,124.32
1250,364.2,166.4,119.16
1251,357.35,163.28,116.88
1252,356.25,162.8,116.52
1253,366.65,167.52,119.88
1254,399.55,182.56,130.8
1255,452.35,206.72,147.96
1256,486.6,222.4,159.24
1257,497.5,227.36,162.84
1258,498.6,227.84,163.08
1259,500.2,228.56,163.68
1260,497.5,227.36,162.84
1261,490.35,224.08,160.44
1262,485.45,221.84,158.76
1263,478,218.4,156.36
1264,473.45,216.32,154.92
1265,482.8,220.64,158.04
1266,519.05,237.2,169.8
1267,540.95,247.2,177
1268,528.1,241.28,172.8
1269,507.55,232,166.08
1270,475.4,217.2,155.52
1271,431.9,197.36,141.24
1272,392.3,179.28,128.4
1273,365.15,166.88,119.4
1274,349.95,159.92,114.48
1275,341.9,156.24,111.84
1276,341,155.84,111.48
1277,350.05,159.92,114.48
1278,382.6,174.8,125.16
1279,437.2,199.76,143.04
1280,472.55,215.92,154.56
1281,488,222.96,159.72
1282,496.2,226.8,162.36
1283,499.05,228,163.32
1284,498.7,227.92,163.2
1285,493.85,225.6,161.64
1286,488.6,223.2,159.84
1287,482.6,220.48,157.92
1288,477,218,156.12
1289,483.55,220.96,158.16
1290,517.75,236.56,169.44
1291,541.8,247.6,177.24
1292,531,242.64,173.76
1293,510.85,233.44,167.16
1294,479.4,219.04,156.84
1295,437.1,199.76,142.92
1296,398.85,182.32,130.44
1297,372.85,170.32,121.92
1298,357.85,163.52,117
1299,350.95,160.32,114.84
1300,351.35,160.56,114.96
1301,361.55,165.2,118.2
1302,393.05,179.6,128.52
1303,445.55,203.6,145.8
1304,485.15,221.68,158.64
1305,509.35,232.8,166.56
1306,522.05,238.56,170.88
1307,530.65,242.48,173.64
1308,533.45,243.76,174.48
1309,530.2,242.24,173.4
1310,528.25,241.36,172.8
1311,524.5,239.6,171.6
1312,522.15,238.64,170.88
1313,531.95,243.12,174
1314,553.6,252.96,181.08
1315,554.8,253.52,181.56
1316,537.25,245.52,175.8
1317,514.45,235.12,168.36
1318,484.5,221.36,158.52
1319,446.5,204,146.04
1320,408.9,186.8,133.8
1321,381.05,174.16,124.68
1322,364.35,166.48,119.28
1323,355.5,162.4,116.28
1324,352.2,160.96,115.2
1325,356.55,162.96,116.64
1326,370.5,169.28,121.2
1327,391.4,178.8,128.04
1328,415.8,189.92,136.08
1329,445.15,203.44,145.68
1330,467.9,213.76,153.12
1331,479.1,218.88,156.84
1332,479.35,219.04,156.84
1333,474.25,216.72,155.16
1334,465.9,212.88,152.4
1335,459.75,210.08,150.36
1336,458.75,209.6,150.12
1337,471.1,215.2,154.08
1338,504.8,230.72,165.24
1339,528,241.2,172.68
1340,516.3,235.92,168.96
1341,499.75,228.4,163.56
1342,477.65,218.24,156.24
1343,446.1,203.92,145.92
1344,415.9,190,136.08
1345,393.05,179.6,128.52
1346,378.25,172.8,123.72
1347,370.65,169.36,121.2
1348,369,168.64,120.72
1349,372.05,170,121.68
1350,383.25,175.12,125.4
1351,397.35,181.52,129.96
1352,416.65,190.32,136.32
1353,444.25,203.04,145.44
1354,461.95,211.12,151.08
1355,470.55,215.04,153.96
1356,473.1,216.16,154.8
1357,470.55,215.04,153.96
1358,461.75,210.96,151.08
1359,452.5,206.72,148.08
1360,451.6,206.4,147.84
1361,466.25,213.04,152.64
1362,504.9,230.72,165.24
1363,540.75,247.12,176.88
1364,531.05,242.64,173.76
1365,511.3,233.6,167.28
1366,480.9,219.76,157.32
1367,443.15,202.48,144.96
1368,409.6,187.12,133.92
1369,387.75,177.12,126.84
1370,376.85,172.24,123.24
1371,373.15,170.48,122.04
1372,375.35,171.52,122.88
1373,389.25,177.92,127.32
1374,428.05,195.6,140.04
1375,488.75,223.28,159.84
1376,521.05,238.08,170.52
1377,524.55,239.68,171.6
1378,522.75,238.8,171
1379,520.5,237.84,170.28
1380,516.1,235.84,168.84
1381,510.3,233.2,167.04
1382,506,231.2,165.48
1383,499.4,228.24,163.44
1384,499.1,228,163.32
1385,514,234.88,168.24
1386,547.9,250.4,179.28
1387,566.4,258.8,185.4
1388,551.85,252.16,180.48
1389,526.3,240.48,172.2
1390,489.45,223.6,160.08
1391,443.65,202.8,145.2
1392,402.2,183.76,131.52
1393,376,171.84,123
1394,361.55,165.2,118.2
1395,355.35,162.32,116.28
1396,355.3,162.32,116.28
1397,366.75,167.6,119.88
1398,404.65,184.88,132.36
1399,464.5,212.24,152.04
1400,496.55,226.88,162.48
1401,503.05,229.92,164.64
1402,505.1,230.8,165.36
1403,504.55,230.56,165.12
1404,500.9,228.88,163.92
1405,493.75,225.6,161.52
1406,489.4,223.6,160.08
1407,482.95,220.72,158.04
1408,480.15,219.36,157.08
1409,490.15,224,160.44
1410,525.9,240.32,172.08
1411,558.3,255.12,182.64
1412,576.15,263.28,188.52
1413,549.9,251.28,179.88
1414,510.75,233.36,167.16
1415,463.05,211.6,151.44
1416,421.35,192.56,137.88
1417,393.75,179.92,128.88
1418,380.25,173.76,124.32
1419,373.35,170.64,122.16
1420,373.45,170.64,122.16
1421,383.65,175.28,125.52
1422,417.45,190.72,136.56
1423,474.65,216.88,155.28
1424,511.2,233.6,167.28
1425,527.35,240.96,172.56
1426,537.6,245.6,175.92
1427,546.5,249.68,178.8
1428,549.45,251.12,179.88
1429,547.9,250.4,179.28
1430,545.05,249.04,178.32
1431,540.8,247.12,176.88
1432,539.25,246.48,176.4
1433,549.55,251.12,179.88
1434,576.25,263.28,188.52
1435,593.35,271.12,194.16
1436,580.25,265.12,189.84
1437,557.35,254.64,182.28
1438,520.8,238,170.4
1439,473.85,216.48,155.04
1440,432.05,197.44,141.36
1441,406,185.52,132.84
1442,391.7,179.04,128.16
1443,384.15,175.52,125.64
1444,384.65,175.76,125.88
1445,395.2,180.56,129.24
1446,431.8,197.28,141.24
1447,490.35,224,160.44
1448,525.45,240.08,171.96
1449,536,244.88,175.32
1450,538.8,246.16,176.28
1451,540.75,247.04,176.88
1452,537.55,245.6,175.92
1453,531.7,242.96,173.88
1454,528.6,241.52,172.92
1455,522.4,238.72,170.88
1456,519.85,237.52,170.16
1457,529.65,242,173.28
1458,554,253.2,181.2
1459,565.55,258.48,185.04
1460,550.85,251.68,180.24
1461,530.15,242.24,173.4
1462,501.75,229.28,164.16
1463,464.1,212.08,151.92
1464,425.85,194.56,139.32
1465,399.1,182.32,130.56
1466,382.7,174.88,125.28
1467,372.45,170.16,121.8
1468,367.05,167.68,120
1469,368.55,168.4,120.48
1470,380.75,173.92,124.56
1471,402.8,184.08,131.76
1472,429.9,196.4,140.64
1473,463,211.6,151.44
1474,487.45,222.72,159.48
1475,498.55,227.84,163.08
1476,500.85,228.8,163.92
1477,493.45,225.52,161.52
1478,479.15,218.96,156.84
1479,464.6,212.32,152.04
1480,455.1,208,148.92
1481,456.95,208.8,149.52
1482,480.7,219.6,157.32
1483,511.1,233.6,167.16
1484,499.75,228.4,163.56
1485,484.1,221.2,158.4
1486,460.1,210.24,150.48
1487,430.1,196.56,140.64
1488,398.85,182.32,130.44
1489,373.85,170.8,122.4
1490,358.6,163.84,117.36
1491,350.1,160,114.48
1492,346.6,158.4,113.4
1493,349.25,159.6,114.24
1494,358.8,163.92,117.48
1495,374.1,170.96,122.4
1496,396.05,180.96,129.6
1497,427.95,195.52,139.92
1498,453,207.04,148.2
1499,464.15,212.08,151.92
1500,468.4,214,153.24
1501,467.45,213.6,152.88
1502,460.3,210.32,150.6
1503,455.8,208.32,149.04
1504,455.9,208.32,149.16
1505,467.15,213.44,152.76
1506,498.65,227.92,163.2
1507,533.15,243.6,174.48
1508,524.8,239.84,171.72
1509,504.8,230.72,165.24
1510,472.85,216,154.68
1511,433.9,198.24,141.96
1512,399.65,182.64,130.8
1513,377.6,172.56,123.6
1514,367.55,167.92,120.24
1515,364.1,166.32,119.16
1516,366.75,167.6,119.88
1517,380.95,174.08,124.68
1518,420.75,192.24,137.64
1519,481.6,220,157.56
1520,515.45,235.52,168.6
1521,522.25,238.64,170.88
1522,523.55,239.28,171.36
1523,524.25,239.6,171.48
1524,520.9,238,170.4
1525,513.1,234.4,167.88
1526,507.4,231.84,165.96
1527,498.85,228,163.2
1528,496.75,227.04,162.48
1529,508,232.16,166.2
1530,542.25,247.76,177.48
1531,580.75,265.36,190.08
1532,572.95,261.76,187.44
1533,552.45,252.48,180.72
1534,517.8,236.64,169.44
1535,472.1,215.68,154.56
1536,432.85,197.76,141.6
1537,408.15,186.48,133.56
1538,397.25,181.52,129.96
1539,393.1,179.6,128.64
1540,394.9,180.48,129.24
1541,408.25,186.56,133.56
1542,447.2,204.4,146.28
1543,506.5,231.44,165.72
1544,537.95,245.76,176.04
1545,540.8,247.12,176.88
1546,535.05,244.48,175.08
1547,532.55,243.36,174.24
1548,528.35,241.44,172.8
1549,518.8,237.04,169.68
1550,512.8,234.32,167.76
1551,504.25,230.4,165
1552,497.8,227.52,162.96
1553,507.1,231.68,165.96
1554,535.85,244.8,175.32
1555,573.05,261.84,187.56
1556,567.4,259.28,185.64
1557,548,250.4,179.28
1558,512.35,234.08,167.64
1559,464.4,212.24,152.04
1560,421.85,192.72,138
1561,395.5,180.72,129.36
1562,382.1,174.64,125.04
1563,375.05,171.36,122.76
1564,375.25,171.52,122.76
1565,385.8,176.24,126.24
1566,423.4,193.52,138.6
1567,480.05,219.36,157.08
1568,508.3,232.24,166.32
1569,509.25,232.72,166.56
1570,505.8,231.2,165.48
1571,502.85,229.76,164.52
1572,496.9,227.04,162.6
1573,489.55,223.68,160.2
1574,485.35,221.76,158.76
1575,476.5,217.76,155.88
1576,472.15,215.76,154.56
1577,478.7,218.72,156.6
1578,505.45,230.96,165.36
1579,540.25,246.8,176.76
1580,532.05,243.12,174.12
1581,511.5,233.68,167.28
1582,475.85,217.44,155.76
1583,429.5,196.24,140.52
1584,387,176.88,126.6
1585,361.35,165.12,118.2
1586,347.35,158.72,113.64
1587,340.2,155.44,111.36
1588,338.65,154.72,110.76
1589,348.9,159.44,114.12
1590,384.7,175.84,125.88
1591,438.65,200.4,143.52
1592,472.1,215.68,154.56
1593,479.5,219.12,156.96
1594,482.05,220.32,157.68
1595,483.8,221.12,158.28
1596,483.35,220.8,158.16
1597,478.75,218.8,156.6
1598,476.6,217.76,155.88
1599,471.2,215.28,154.2
1600,467.9,213.84,153.12
1601,473.7,216.4,155.04
1602,498.75,227.92,163.2
1603,525.9,240.32,172.08
1604,516.2,235.92,168.96
1605,494.5,226,161.76
1606,459.45,210,150.24
1607,412.9,188.72,135.12
1608,372.35,170.16,121.8
1609,345.95,158.08,113.28
1610,332.3,151.84,108.72
1611,325.35,148.64,106.44
1612,324,148,105.96
1613,334.45,152.8,109.44
1614,370.15,169.12,121.2
1615,431.3,197.12,141.12
1616,472.15,215.76,154.56
1617,485.2,221.68,158.64
1618,489.85,223.84,160.32
1619,492.1,224.8,161.04
1620,489.45,223.6,160.08
1621,482.45,220.4,157.92
1622,478.05,218.4,156.36
1623,471.25,215.36,154.2
1624,468.8,214.24,153.36
1625,474.55,216.8,155.28
1626,494.6,226,161.76
1627,524.15,239.52,171.48
1628,515.25,235.44,168.6
1629,498.2,227.68,162.96
1630,472.7,216,154.68
1631,436.9,199.6,142.92
1632,400.3,182.96,130.92
1633,374.9,171.28,122.64
1634,361.95,165.44,118.44
1635,355.55,162.48,116.28
1636,354.15,161.84,115.8
1637,359.25,164.16,117.48
1638,374.25,171.04,122.4
1639,395.3,180.64,129.36
1640,426.5,194.88,139.56
1641,456.1,208.4,149.16
1642,474.5,216.8,155.28
1643,478.45,218.64,156.48
1644,474.85,216.96,155.4
1645,466.4,213.12,152.64
1646,456.05,208.32,149.16
1647,447,204.24,146.28
1648,443.55,202.72,145.2
1649,450.5,205.84,147.36
1650,472.55,216,154.56
1651,507.35,231.84,165.96
1652,500.65,228.8,163.8
1653,486.85,222.4,159.36
1654,464.35,212.16,151.92
1655,433.35,198,141.72
1656,402.85,184.08,131.76
1657,379.55,173.44,124.2
1658,372.6,170.24,121.8
1659,365.6,167.12,119.64
1660,358.45,163.84,117.24
1661,356.9,163.04,116.76
1662,362.45,165.6,118.56
1663,375.6,171.6,122.88
1664,390.45,178.4,127.8
1665,412.85,188.64,135.12
1666,433.2,197.92,141.72
1667,443.75,202.8,145.2
1668,446.45,204,146.04
1669,443.35,202.56,145.08
1670,434.45,198.48,142.2
1671,423.65,193.52,138.6
1672,416.9,190.48,136.32
1673,418.75,191.36,136.92
1674,430.95,196.88,141
1675,452.05,206.56,147.84
1676,489.65,223.68,160.2
1677,482.05,220.32,157.68
1678,452.75,206.88,148.2
1679,415.05,189.68,135.72
1680,375.65,171.6,122.88
1681,350.9,160.32,114.84
1682,336.5,153.76,110.16
1683,331.1,151.28,108.36
1684,331.85,151.68,108.48
1685,341.7,156.16,111.84
1686,377.25,172.32,123.48
1687,444.2,202.96,145.44
1688,483,220.72,158.04
1689,488.25,223.12,159.72
1690,486.35,222.24,159.12
1691,488,222.96,159.72
1692,486.9,222.48,159.36
1693,481.9,220.16,157.68
1694,478.75,218.8,156.6
1695,471.4,215.44,154.2
1696,464.6,212.32,152.04
1697,462.75,211.52,151.44
1698,468.85,214.24,153.36
1699,484.55,221.44,158.52
1700,510,233.04,166.92
1701,494.75,226.08,161.88
1702,458.95,209.68,150.24
1703,412.85,188.64,135.12
1704,370.2,169.12,121.2
1705,341.2,155.84,111.6
1706,324.55,148.24,106.2
1707,316.65,144.64,103.56
1708,314.75,143.84,102.96
1709,323.1,147.6,105.72
1710,354.7,162.08,116.04
1711,419.45,191.68,137.28
1712,462.95,211.6,151.44
1713,474.85,216.96,155.4
1714,479.35,219.04,156.84
1715,482.6,220.48,157.92
1716,483.2,220.8,158.16
1717,480.5,219.6,157.2
1718,479.65,219.2,156.96
1719,474.75,216.96,155.28
1720,470,214.72,153.84
1721,470.35,214.96,153.84
1722,475.55,217.28,155.64
1723,483,220.72,158.04
1724,506.4,231.36,165.72
1725,492.5,225.04,161.16
1726,457.35,208.96,149.64
1727,409.95,187.28,134.16
1728,366.25,167.36,119.88
1729,337,154,110.28
1730,321.25,146.72,105.12
1731,313.2,143.12,102.36
1732,312.85,142.96,102.36
1733,320.25,146.32,104.76
1734,352.65,161.12,115.32
1735,418,191.04,136.8
1736,458.3,209.44,150
1737,467.7,213.68,153
1738,473.15,216.24,154.8
1739,477.5,218.16,156.24
1740,478.3,218.56,156.48
1741,474,216.56,155.04
1742,473,216.08,154.8
1743,467.9,213.84,153.12
1744,464.3,212.16,151.92
1745,467.8,213.76,153.12
1746,478.85,218.8,156.72
1747,490.45,224.08,160.56
1748,508.45,232.32,166.32
1749,495.4,226.4,162.12
1750,462.55,211.36,151.32
1751,416.55,190.32,136.32
1752,374.4,171.04,122.4
1753,347.3,158.64,113.64
1754,332.3,151.84,108.72
1755,325,148.48,106.32
1756,324.45,148.24,106.08
1757,333.5,152.4,109.08
1758,367.55,167.92,120.24
1759,434.8,198.72,142.32
1760,477.45,218.16,156.24
1761,487.3,222.64,159.36
1762,491.7,224.72,160.92
1763,495.65,226.48,162.24
1764,493.45,225.52,161.52
1765,487.35,222.72,159.36
1766,483.1,220.8,158.16
1767,474.2,216.72,155.16
1768,469.5,214.56,153.6
1769,472.8,216,154.68
1770,484.7,221.52,158.64
1771,500.7,228.8,163.8
1772,521.4,238.24,170.64
1773,508.1,232.16,166.2
1774,477.6,218.24,156.24
1775,432.15,197.44,141.36
1776,389.4,177.92,127.44
1777,360.7,164.8,118.08
1778,344.65,157.44,112.68
1779,337.75,154.32,110.52
1780,335.95,153.52,109.92
1781,344.5,157.44,112.68
1782,377.1,172.32,123.36
1783,441.1,201.52,144.24
